PaperIsWhite	EditorIsWhite	JRelative
True	False	0.7012580868485759
True	False	-0.24506672396094442
True	True	-0.22380099787533722
False	False	-0.3301296283033732
False	False	-0.48962257394542724
False	True	-0.03240946310487244
False	False	-0.5427868891594452
False	False	0.11645061949437796
False	False	0.7437895390197904
False	True	0.28657642817923556
False	False	-0.10683950440449763
False	True	-0.19190240874692643
False	True	0.9139153477046479
False	False	-0.5534197522022488
False	False	0.10581775645157436
False	True	-0.2875981761321588
True	True	-0.5853183413306596
False	True	-0.40455966960299844
True	True	0.5630308672921291
False	True	-0.5002554369882308
True	False	-0.6172169304590704
False	True	0.21656642706958093
True	True	1.433132854139162
True	False	-0.36130262578847
False	False	0.1557381057161019
True	True	0.4598797124834971
True	True	-0.30047430443499096
True	True	-0.18537974508557048
True	True	0.44665321131355584
True	True	-0.7893223478669579
True	True	-0.5084188116895684
True	True	0.6713760402554675
False	True	-0.3679670436008737
True	True	-0.8174127014846968
True	True	0.5871049794022506
False	True	0.09552379109181901
False	True	-0.1291990378500926
True	True	-0.6488705797782631
False	True	1.246182957066423
False	True	0.004175910217930258
True	True	-0.02224977162991001
True	True	0.3609226151637739
False	True	0.3477097742398538
True	True	-0.33935795380399325
True	True	0.4089316274142287
True	True	1.0822263874174884
True	False	0.6208947926004401
False	True	-0.1521473392551544
True	True	-0.5012631407383261
False	True	-0.224283305227656
True	True	-0.03921568627450986
True	True	-0.1490196078431373
False	False	-0.2278599354071052
True	False	-0.501529831718511
False	False	-0.6579126296107428
False	False	0.8329322473158091
True	True	0.5902443539429841
True	True	0.4625138837467605
True	True	0.08617929562433296
True	True	-0.16542155816435433
False	True	-0.32116788321167883
False	False	-0.23716756046842513
True	True	-0.17204771806938823
True	True	0.07912881689832543
True	False	-0.5004897159647405
False	True	-0.6180215475024485
True	True	-0.40254652301665034
True	True	-0.41234084231145934
False	False	0.08001275103602162
False	False	-0.14313037934332168
True	False	-0.5800445863710308
True	True	-0.5493161414713502
True	True	-0.42640236187262753
True	True	-0.08838946797614022
False	False	-0.3298221614227086
True	False	-0.15509903421181864
False	True	-0.10967425110492718
True	True	-0.2641185136683582
True	False	1.1565028002489108
False	False	0.23084279736999397
True	False	-0.17690417690417695
True	True	0.4370034052213393
True	True	-0.8255687973997833
True	False	0.13293526084223764
True	True	3.2354702667631576
True	False	0.4325855314051856
False	True	0.04848651211538945
True	True	-0.12603476821192053
True	True	0.12903225806451615
True	True	0.5207373271889402
True	True	-0.18085106382978725
True	True	0.16772295156179262
True	False	0.3490057227551567
True	True	-0.24706657334595908
False	True	-0.728107373708263
True	False	-0.09020544279303389
False	True	-0.06841116090790811
True	True	-0.1606476796298974
True	True	-0.5941593176232471
True	True	-0.3104737759467596
True	True	0.1545555379496118
True	True	-0.3281115806108077
True	True	-0.21467587344120379
True	True	1.0495028256670722
True	False	0.07661492238357542
True	True	0.15243902439024395
False	True	-0.27083333333333337
False	False	-0.4768949081608928
False	True	0.5310392931876309
False	True	0.3651767030923042
True	False	0.32690072076261345
True	False	0.3906940246454314
True	True	0.0995859547238803
False	False	-0.49900521589503677
True	True	-0.09560681830402745
True	True	-0.25826746249395055
False	True	-0.6525299097738384
False	False	-0.5786001033427401
False	True	-0.34941770340633566
False	False	-0.5564211614134107
False	True	-0.2754878969752374
False	True	0.28998998998999
True	True	-0.5349015682349015
True	False	-0.4120453787120454
True	False	-0.11368034701368035
True	True	-0.44714714714714715
True	False	-0.36816816816816816
True	True	-0.6290025763709974
True	True	-0.41391272594486034
True	True	1.2531799647008701
True	True	-0.5748887790410282
True	True	-0.1320645905420992
False	False	2.1086258032624814
True	True	0.14248640632723675
True	True	-0.08778217169220631
True	True	0.37148662377243474
False	False	-0.911107348459194
True	True	-0.05746161009366951
False	True	-0.3255975313601256
True	True	0.1781729873829131
True	True	-0.30934686946518886
False	True	1.7219858674019026
True	True	0.5303712647147601
True	True	-0.2577241171143978
False	False	-0.46849381225475395
False	True	-0.4959855116208874
False	True	0.8144521581648054
False	True	-0.33379313024557045
True	False	-0.39664283493938457
True	True	-0.48463242151072433
True	False	-0.64791844523678
True	False	-0.49967358007331897
True	True	-0.2561782447947071
False	False	1.2855613932671728
False	True	-0.6483751702665888
False	True	1.9474038807042762
True	False	-0.3745059288537549
True	True	0.29837405677326634
True	True	-0.336597197269134
True	False	-0.2797340998922026
True	True	0.7274908363878708
True	True	0.30903032322559154
True	True	0.31976007997334227
False	True	-0.375198367717071
False	True	-0.7995919292677397
False	True	-0.43414191793244167
False	True	-0.375198367717071
True	True	-0.22194513715710726
False	True	-0.8349580593969621
False	True	0.07673900415297516
True	True	-0.4028992795151683
True	False	-0.42247635231794967
True	True	-0.25607123349430805
True	True	-0.3637451339096056
True	True	0.9577072802781367
True	True	-0.6476126895499354
False	True	0.1550472953641006
True	True	-0.2649116113442706
True	False	-0.3905861545392355
True	False	-0.3905861545392355
True	True	-0.7445305068623455
True	True	0.8649272999048783
False	False	-0.29745889387144997
True	True	-0.575742397137746
True	True	-0.35062611806797855
False	False	0.09604435121366499
False	False	-0.19238837278993107
True	True	-0.2024756852343059
True	True	0.11847922192749785
False	True	-0.007957559681697562
False	False	0.4158918005071851
True	False	-0.10220172567688184
True	False	-0.5700684320142815
True	False	0.2265694733710206
False	False	-0.1896418448853388
True	False	-0.10034380746781803
False	False	-0.06209850107066375
False	False	0.27809742999616427
False	True	0.017261219792865417
False	True	0.26217718208564883
False	False	-0.24485125858123574
True	False	0.0032690421706439406
False	True	-0.3790461483637227
True	True	0.6193502405416643
True	True	-0.01377917681297136
True	True	-0.30599275405357246
False	False	-0.35469501692700595
True	True	0.3027855318643465
True	False	0.6315258062600226
True	True	-0.4399239769555146
True	True	-0.7428294752374804
True	True	-0.2518675643272158
True	True	-0.108910891089109
True	True	0.15358047432650232
False	True	0.16048814183743945
True	True	-0.0017826756340653602
True	True	0.3676363341706506
False	True	0.17113686087026977
False	False	-0.5244271508862949
False	True	0.639152359226798
True	True	-0.0698763356945611
True	True	-0.26809941169408086
True	True	-0.13849201584824103
False	True	0.4333053187657583
False	True	1.3710529475327171
False	False	-0.4704117459304181
True	True	0.3083945100542611
False	True	-0.4859878710501117
True	True	1.0560485157995532
True	True	0.2227258218959464
False	True	-0.58723268432812
True	True	0.24074185948166496
False	True	0.004772548782697997
True	False	0.3168609919652027
False	True	-0.5023486780297947
True	True	-0.37102402362099046
False	False	-0.0254328278083479
False	True	1.9720842839887265
False	True	-0.2547765852173251
False	True	-0.051533835731141016
True	True	0.1042856055416001
True	True	-0.4159974301317058
True	True	0.3862423204753751
True	True	1.0918521502668947
True	True	0.29882163359854963
True	True	0.18492239467849225
True	True	0.5184035476718404
True	True	0.34811529933481156
False	False	0.0016738402678144258
False	False	0.7635102821616451
False	False	-0.19583931133428983
False	False	-0.7319464371114299
True	True	-0.09708273553323771
False	True	1.1303204208512674
True	False	0.25561932089909134
False	False	0.14275466284074603
False	True	-0.5203252032520326
False	False	-0.05475848876135822
False	True	0.24151123864179816
True	False	0.31205164992826395
False	True	-0.22405547584887614
False	False	1.0315638450502151
False	False	0.3825920612147298
True	False	-0.3933524629363941
False	True	0.5377809660449545
False	False	-0.3087039693926351
True	True	0.015781922525107586
False	False	0.0016738402678144258
True	True	2.146102343376375
False	False	-0.6614060258249641
False	False	-0.3087039693926351
True	True	0.5236728837876614
False	False	-0.40746054519368724
False	True	0.1866140099532499
False	False	-0.4575478811642286
False	True	-0.09591313527371437
False	True	-0.3219348514552858
False	True	1.181109561152164
False	False	-0.039407706228321515
True	True	-0.5366554818277786
True	True	0.16401183833509275
False	False	0.8533780726888855
False	True	0.2657216106167999
False	True	-0.4575478811642286
False	False	-0.6270641683004071
False	False	-0.6383652541094857
False	True	-0.3106337656462072
False	False	-0.14111747851002865
True	True	-0.3106337656462072
True	True	-0.48015005278238576
True	False	0.08490423767154276
False	True	-0.3219348514552858
False	True	0.1866140099532499
False	False	0.24311943899864275
True	True	-0.28803159402805006
False	True	-0.4575478811642286
True	False	0.09620532348062133
False	True	-0.5366554818277786
True	True	0.31092595385311417
True	True	-0.3897413663097572
False	False	-0.5931609108731715
True	True	-0.2654294224098929
False	False	-0.5253543960187
False	True	-0.5366554818277786
True	True	-0.3106337656462072
False	False	-0.6157630824913286
True	True	-0.33323593726436435
False	False	-0.5592576534459357
True	True	-0.22022507917357864
True	True	-0.5366554818277786
False	True	0.46914115518021415
False	False	-0.20892399336450007
True	True	-0.5140533102096214
False	False	-0.5253543960187
False	False	-0.14111747851002865
False	False	-0.48015005278238576
False	True	0.1099074391498114
False	True	-0.006924922865958221
False	False	0.5188207062050051
False	False	-0.06534110387384304
False	False	0.37278025368529305
True	True	0.6940692492286595
True	True	-0.25032567706547826
False	True	0.03201919780596499
False	True	-0.25032567706547826
False	True	0.4896126157010627
True	False	-0.26006170723345906
False	True	0.8401097017483715
False	True	0.16832362015769622
False	True	1.1127185464518339
False	True	0.05149125814192659
False	True	-0.26006170723345906
True	True	-0.3184778882413439
False	True	-0.18103448275862064
True	False	0.5804597701149427
False	True	1.2988505747126438
True	True	-0.03186628882077387
True	True	-0.4274478052165867
False	True	-0.14637672777745653
True	False	0.1763345092822855
False	False	-0.68359375
False	False	-0.618096357226792
False	True	-0.5393647448441969
True	True	0.11320186662652412
True	True	-0.46259220231822973
True	True	-0.34743338852927896
False	False	-0.2948623853211009
True	True	-0.3396330275229357
True	False	-0.328440366972477
False	False	0.47743119266055056
True	True	-0.3396330275229357
True	True	-0.21651376146788986
True	True	-0.30197620134086833
True	False	-0.4507353715469128
True	True	0.13857980273087867
True	True	-0.296254694794482
True	True	-0.5919790758500436
True	True	0.11525719267654758
False	False	-0.32676547515257187
True	False	0.21046207497820407
False	False	-0.48997384481255446
True	True	1.475326939843069
True	True	0.6932868352223192
True	True	-0.28025078369905954
False	True	-0.36802507836990594
True	False	-0.23348196189704093
False	False	-0.3664223850766157
True	False	-0.39458139018432165
False	False	-0.7465689540306463
False	True	0.21083721963135676
True	True	1.3228325109797758
True	True	0.5015453017404978
True	True	0.3238095238095238
False	False	-0.3523809523809524
True	True	0.11692803335386356
False	False	-0.2909935092623301
False	True	1.5349410148292033
False	False	-0.1841569147676127
True	True	-0.41725493911972333
True	False	0.3596757852077
True	True	-0.05767454137521443
False	False	-0.3227015732546706
True	True	-0.6317600786627335
True	True	-0.4213372664700098
True	True	-0.22406588003933137
True	True	0.2888397246804327
False	False	-0.38188298918387414
True	True	-0.38845870206489674
False	False	-0.48709439528023596
True	True	-0.6777900688298918
True	True	0.7951696165191741
False	True	1.8078294001966568
False	False	-0.6514872173058014
True	True	-0.530907415937356
False	True	0.3146936895439889
True	True	-0.5617687701520037
False	False	-0.1937984496124031
True	True	-0.4171428571428572
False	False	0.5423320936337781
False	True	0.4818731117824773
True	True	-0.31487889273356406
False	True	-0.21872154434529234
False	True	1.1875796758331814
True	False	0.7428519395374248
True	True	-0.5071935895101075
False	True	0.005682847683210141
False	True	-0.3534895979179363
True	True	-0.20982061967747775
False	False	-0.06615164143701915
False	True	0.3545932234100381
True	False	0.9292691363718725
False	True	0.41616564265594896
False	False	1.575779538453936
True	True	-0.15851027030588538
False	False	0.07751733680343943
False	True	-0.11746199080861151
False	False	0.20307848787930152
False	False	-0.5951178165790812
False	True	0.43154949674817356
False	True	-0.43211259633130306
False	False	-0.5504224720956149
False	True	-0.12450691934409219
False	False	-0.12450691934409219
True	True	0.017464931573082043
False	True	-0.31380272056699116
False	True	0.5735213476653478
True	True	-0.12450691934409219
False	True	0.43154949674817356
False	False	-0.18366185722624812
False	True	1.09408480102832
True	False	-0.17183086964981695
False	False	0.5025354222067607
True	False	0.1535199321458863
True	False	0.057608213448253995
False	False	-0.17846504848215985
False	False	0.4730971544457824
True	False	0.4730971544457824
False	False	-0.01793523036947843
False	True	-0.021315901662640364
False	True	0.9674577234617023
False	True	0.16562184024266932
True	False	-0.6754507628294036
False	True	-0.4173637264618434
True	True	0.19904856293359766
False	True	-0.15559960356788896
False	True	0.35459183673469397
True	True	-0.2638087843833185
True	False	-0.09343125254997958
False	True	1.108955223880597
False	True	-0.26093974957462596
True	True	-0.06307767147721749
True	True	-0.3082536079130858
True	True	-0.6139130681468943
True	True	0.4545600688419331
False	True	-0.5061678778623067
True	False	2.537633747677294
False	False	-0.30863502900722933
False	True	0.5263901956983249
False	True	0.49945389812717794
True	False	0.7329018104104511
True	True	0.2838251774374299
False	False	0.32840244054289625
False	False	-0.03713111692192757
False	False	-0.48290374797659075
False	True	0.18575519860540401
False	False	0.7563441663553728
True	True	0.8539633065193453
True	True	-0.2290449616454208
False	False	-0.6787687340189253
True	True	0.31245917243696225
False	True	-0.458495865917617
False	False	-0.06384031056943952
True	True	-0.47685193825939265
False	False	-0.10973049142387875
False	False	-0.07301834674032737
False	True	0.015999216136392352
False	True	0.9847426547780688
False	True	-0.5983258912949146
True	True	-0.5124760265552004
True	True	-0.617363344051447
False	True	0.8053600433134814
True	True	0.1661171966393704
False	False	-0.3701171875
True	True	0.9736328125
True	True	0.4547453847106926
False	True	-0.2584607671095513
False	False	0.19667590027700838
True	False	-0.2808625336927224
True	False	-0.05178159871333584
False	True	0.8065195403823515
True	True	0.2716535433070867
False	True	0.25
True	True	-0.3011857707509881
True	True	-0.31146245059288535
True	True	0.7059288537549407
False	True	-0.6971473231731145
False	True	0.314042303172738
False	False	-0.3657289002557545
False	True	0.014557407842216517
False	True	-0.317927595924561
True	True	-0.4364212750968651
True	True	-0.1820076898133135
True	True	0.29145513813926144
False	True	0.7430128787473949
True	True	-0.2780821917808219
False	False	0.6517947354427013
True	True	-0.020792342462111205
False	True	0.05186480186480193
False	True	0.3740053050397877
False	True	0.2918503937007874
False	True	0.7279527559055118
True	True	0.11428571428571428
True	True	-0.16806722689075626
True	True	-0.3538461538461538
False	False	0.3207851449108417
False	True	-0.41301792535997645
True	True	0.2495527728085867
True	True	0.8371810449574727
True	True	-0.2709599027946537
True	False	-0.02711585866885786
True	True	-0.4739556472408458
False	True	-0.1768434070180863
False	True	-0.37793024585477414
False	False	-0.49456832475700396
False	True	0.4968553459119498
False	False	0.8670438472418672
False	False	0.008633521881512406
False	False	1.554266286768248
True	True	0.16110212895858533
True	True	-0.32269042477415855
False	False	0.17869458545795783
False	False	-0.02361866428482598
True	False	-0.10278471853200224
False	True	-0.23413212435233163
True	True	-0.14410798978475012
True	True	-0.07390371051824597
False	True	0.8058877644894203
True	False	-0.23816433883547977
True	False	-0.5204081632653061
False	False	1.4668018246325392
False	True	0.8226051697921946
False	True	-0.44523093257830476
False	True	0.13475491063528575
True	True	0.14820575491612048
False	True	-0.3772838978523346
True	True	0.1833210628471989
False	False	-0.7146108024897933
False	False	-0.18935490183288756
False	True	1.7128598848368524
False	True	-0.6491623711340206
False	True	-0.3640044166359956
False	True	0.19779103318417238
False	True	-0.11688288231336444
False	False	0.8575911785822334
False	False	1.1722650940797703
False	False	-0.4343133750084542
False	False	0.034792606691852135
False	False	-0.0617880365993874
False	False	0.32453453656557074
False	False	-0.11697697562295285
True	True	0.3948795560600328
False	False	1.4165368944258379
False	False	1.2666753475048016
False	False	0.7691561590688653
True	True	0.8217166392900046
False	False	0.3405084704209468
False	True	0.3543216943331425
False	True	-0.12650257584430458
False	True	0.17834607248283094
False	False	0.5274856495147808
False	True	-0.37154876134249015
False	True	-0.3279063142134964
False	True	0.20453154076022717
False	False	0.30927341386981216
True	True	0.18072072611808399
True	True	0.20342689392804714
False	True	-0.2620495461761975
False	True	-0.08040020369649228
False	True	-0.13716562322140016
False	True	-0.5345235598957554
False	False	0.7303726897815793
True	True	-0.14999236291431192
True	True	-0.07761868877166545
True	False	0.059352517985611586
True	True	-0.013781241835757223
False	True	0.06126209120221096
False	True	0.8802822613350636
False	True	0.7607267418282099
True	False	0.020860495436766626
False	False	0.23961631588750235
True	False	-0.3923449431924008
True	True	-0.013715637008572347
True	True	-0.11711614913505963
False	True	-0.19553467231742525
False	False	-0.26979301025735525
False	True	0.014863951845709692
True	False	0.23374529822675977
False	True	-0.04825362708221389
False	True	0.19849543256313806
True	True	-0.16666666666666666
True	True	-0.12339585389930903
False	True	-0.011432414256893017
False	True	-0.6045729657027572
False	True	0.36014880260404564
False	True	1.3250406882120438
True	False	-0.02771855010660981
False	True	-0.21535181236673773
False	False	-0.43464557822145755
False	False	0.879450522467465
False	True	-0.2797315362998936
False	True	0.12447443042925584
False	True	0.6192431798181284
False	False	-0.7751051139141488
False	True	-0.28033636452527627
True	True	0.2416998671978752
False	True	-0.4662646061062948
False	True	-0.2762909913305692
False	False	0.9449679607990953
False	True	0.2943187114816924
True	True	0.39433145112658297
True	False	-0.10213852537503984
False	False	-0.3705713373763166
True	True	-0.5601699479384836
False	True	-0.4194243312787984
False	True	-0.5961447306051508
False	True	0.06637590295761202
False	True	0.021943573667711512
False	True	1.151253918495298
True	False	0.21608478384814034
True	False	-0.4576919207163698
True	True	-0.4083911862360398
False	True	-0.5316430224368649
False	True	-0.49132103051342957
True	False	-0.09665631280833177
False	True	-0.05280467750776535
False	False	0.16645349899506673
False	True	0.03952706618755077
False	False	-0.2789092055485498
False	True	-0.3923392181588903
False	False	-0.43753456907432886
False	True	-0.08130646282140379
True	True	-0.15630185361149326
True	False	-0.1313848675225348
True	True	-0.07343012335651554
True	True	-0.4623616236162362
True	False	0.13295880149812736
True	False	-0.453125
True	True	0.8359375000000001
False	True	0.1889333818711321
True	True	0.10758776896942238
False	False	-0.2884118322802987
False	True	-0.5435094773118897
False	True	-0.6342404710750378
True	True	-0.4328647600581677
True	True	0.2760542898691226
True	True	0.33276781386330584
True	False	-0.07334593572778832
True	True	-0.27396034150371795
True	True	0.14197051978277736
False	True	0.7600700525394045
True	True	0.07972779971435781
False	True	0.8083067092651757
True	True	-0.05236486486486485
False	True	-0.05236486486486485
True	False	0.5151862201658345
True	True	-0.18613750698714365
True	True	0.09949284009546533
True	False	0.2216587112171837
False	False	0.06190334128878276
False	False	-0.19280013302294652
True	True	-0.07116727635517134
False	False	-0.373445070053686
False	False	-0.373445070053686
False	False	-0.10003928244074896
True	False	0.10501505826895381
False	False	-0.373445070053686
True	True	-0.5443236873117716
True	False	0.253109859892628
False	True	0.1945392491467576
False	False	-0.44505874222529374
True	True	-0.0011057360055286845
False	True	0.1653766413268832
False	True	-0.4173116793365584
True	True	-0.18498452012383904
False	True	0.6749857115641074
True	True	-0.1506849315068493
True	True	-0.26295310260086013
False	False	-0.518864400448263
True	True	-0.6295514511873351
True	True	-0.1622347896106814
False	False	-0.03936255875358135
False	True	0.563828392726728
False	False	-0.38373639363640843
True	True	-0.6962083142987666
False	True	0.06962025316455701
False	False	-0.1759002770083102
False	True	-0.4208654191815034
True	True	0.14810890583315994
False	True	0.03349785581357717
True	True	-0.268751517113035
True	False	-0.3760012946031232
False	True	-0.29881343984962405
True	True	0.6898895497026338
False	True	-0.048780487804878085
True	True	0.15610217596972564
False	False	0.15690638051397743
False	True	0.28311434929732043
True	True	0.1884583727098132
False	True	-0.360960960960961
False	True	-0.17837837837837842
False	True	-0.1640696608615949
False	False	0.1673414996668545
True	False	-0.1918405002306392
False	False	-0.40181858614810606
True	False	-0.0034801522566611466
False	True	0.27446075765814765
False	False	2.5657785028094984
False	False	-0.039857492763304365
True	False	-0.3453573814295257
True	False	0.0037853484747272575
True	False	-0.2190476190476191
True	False	-0.06304558680892332
True	True	-0.050787575445311366
True	False	0.2630649197703518
False	True	-0.34686112872542796
False	True	-0.47368421052631576
False	False	-0.8549379497340703
True	False	0.03775159036395863
True	False	-0.10731045990197108
False	True	0.2041018855441615
False	True	-0.4126552795031056
False	True	-0.42585403726708076
False	True	0.0
False	True	-0.47458952306489444
False	False	-0.48990002040399916
False	False	-0.31646602734135887
True	True	-0.1357018054746651
True	True	0.5638753594272637
False	True	0.597248627517997
False	False	-0.828203725563585
False	True	0.4246575342465753
True	False	1.2841287458379578
False	True	0.23757628596338276
True	True	-0.13256150506512301
False	False	0.16548940464177606
True	True	0.05695509309967144
True	True	-0.28164196123147095
False	False	-0.0003661662394726998
False	False	0.2308300395256917
False	True	-0.19677482285562992
False	False	-0.5445630438872129
False	True	-0.2713008702195405
False	True	-0.7018958105443575
False	True	0.4878048780487805
True	False	-0.6960167714884696
False	False	-0.4728546409807356
True	False	0.23120359983362118
False	False	1.013184264592813
False	False	-0.4707263790278537
False	False	-0.5681850635441954
False	True	0.28629359286293604
True	True	0.013032145960034715
True	True	-0.648921634293369
False	True	0.09085063630274622
True	False	0.41304347826086946
False	True	-0.17766990291262133
False	True	0.8375347089889474
False	False	-0.38983050847457623
True	False	0.04862996790915829
False	False	-0.5615897309306344
True	False	0.2322883238706493
True	False	0.38949030221019393
False	False	-0.3911764705882353
True	True	0.4294117647058823
True	True	0.5384615384615384
True	False	1.5239265577562526
False	True	0.22256410256410247
False	True	-0.3053613053613054
False	True	0.5725274725274726
False	False	0.45432557335982376
False	True	0.22036823935558117
False	True	0.1778080945884493
False	False	-0.13256025466120966
True	True	-0.026369168356998027
False	True	-0.5496957403651116
False	True	0.10440180586907458
True	True	-0.29522357723577236
True	True	-0.15040650406504066
True	False	-0.30742593305117355
False	True	0.025283347863993
True	True	-0.27393748151069913
True	True	-0.5886921212308357
True	True	-0.01743117849588533
False	True	0.016844478068211693
False	True	-0.06428060128847528
True	True	-0.41517537580529706
True	False	0.2866141732283465
True	True	-0.07117716073523661
False	False	0.281767955801105
False	True	0.19724137931034486
True	True	0.3990909090909091
True	True	1.1575342465753427
True	True	0.646191646191646
False	True	-0.5935007385524372
True	True	0.42595657019350924
False	False	-0.6915932364848774
False	True	-0.665158371040724
False	True	-0.030721600381043084
True	True	-0.8269040553907022
True	True	-0.1801220370804975
True	True	-0.5056591211717709
False	True	-0.21538461538461542
False	True	-0.7238114026435194
False	True	-0.30988067064848557
True	True	0.6165808947823147
False	False	0.5220440003506004
True	True	-0.10551229195296988
True	True	0.5973560155769626
False	False	-0.21807747489239593
False	False	-0.3105187319884726
False	True	-0.2334367585325789
True	True	-0.3729775078902161
True	True	-0.4274848746758859
False	True	-0.08110543706818865
False	False	-0.06393648140409527
True	False	-0.05056414542415378
True	False	0.09509202453987725
False	True	0.44433379804819745
True	False	0.3941674506114769
False	False	-0.3611963190184048
True	True	-0.3916155419222903
True	True	-0.5132924335378323
False	True	0.6182977127859017
True	True	0.5208098987626546
True	True	-0.5687176538240368
False	True	-0.0953274289952446
False	False	-0.5193926966537237
False	True	0.09970674486803514
False	False	-0.552713823393435
False	False	0.028090614886731452
False	True	0.28845122515025434
False	True	0.6890083168154976
False	False	-0.25209963831048077
True	False	-0.38298220160614665
False	True	0.8002812939521802
False	True	0.09874189858940138
True	True	0.07357987037743037
True	True	-0.6867963152507677
False	False	-0.5647304763326862
True	False	-0.35105271016873224
True	True	-0.22699386503067487
True	False	-0.012791813239526658
False	True	0.23235527359238703
True	True	0.6062322946175637
True	True	-0.1841359773371105
True	True	-0.2606232294617564
False	False	0.5139146567717996
True	False	1.6512166859791428
False	True	-0.5406698564593302
True	False	-0.2599096838936277
True	False	-0.09007352941176468
False	False	0.3654928655583192
True	True	0.1954887218045112
True	True	-0.41169154228855726
False	True	0.0
False	True	0.8566552901023892
True	True	0.048582995951416984
True	False	-0.5463483146067416
True	True	0.4410979794128859
False	True	-0.2990915443745632
False	True	0.44474105712760276
False	False	0.15013679890560871
False	True	0.13431542461005203
True	False	0.06568832983927317
True	True	0.5061728395061728
False	False	0.606432879160152
False	True	0.01232965606748869
False	False	0.20194910665944768
True	False	1.0110558319513545
True	True	-0.4050609184629803
False	False	-0.134654022341879
False	False	0.789962227758579
True	True	-0.17485579554545075
True	True	0.2679045092838196
True	True	0.3558139534883722
False	True	0.9015503875968993
True	False	-0.6838783706253586
True	True	0.7332185886402752
True	True	0.4720758693361434
False	True	-0.4342258440046566
True	False	-0.03478260869565224
False	False	0.859454762680569
False	True	-0.6330533621686868
False	True	1.2219294169862482
False	False	0.47202823875338945
False	True	0.7775435335889985
False	True	1.1200909853743786
False	True	0.1942870616301084
True	True	0.7590274551141132
False	True	0.036173325830050666
False	True	-0.01316826111423746
False	False	-0.4491843455617676
False	True	-0.6221250176379286
False	False	0.5914350218710316
False	True	-0.1497812896853393
False	True	-0.1352476365175673
False	True	-0.5276562720474107
False	True	-0.026245237759277475
True	True	0.16995908000564422
False	True	0.22082686609284616
False	True	0.6568364611260055
True	True	0.9516623170316579
False	True	-0.21025757403835238
True	True	-0.443300447401629
False	True	-0.029397195549458934
False	True	0.5635171241195044
True	True	0.8004089183136986
True	True	0.5
True	True	-0.1410788381742738
False	True	1.5793371413390012
False	False	0.8004284006376196
False	True	-0.11893929330499467
False	True	0.2896685706695006
False	False	-0.08063230605738574
True	True	-0.23386025504782146
False	True	0.5578174814027631
False	False	0.4939725026567482
False	False	-0.17001527630180657
False	False	-0.7701580765143464
False	False	0.35351354941551544
False	True	0.3790515409139214
False	True	0.07259564293304997
True	False	-0.06786331030818277
False	False	-0.1955532678002125
True	True	0.8152462606588695
False	False	0.5514001127607593
False	False	-0.37699680511182104
True	True	0.45154019534184825
True	True	-0.17814822253464557
False	True	-0.3502030615432677
False	False	-0.4043528064146621
True	True	-0.22050132463827188
True	True	0.5671641791044776
False	True	-0.13317904481380183
False	True	-0.12476330738480962
False	False	-0.335156743109615
True	True	-0.6948979591836735
True	True	0.0857142857142857
False	True	-0.5556710406651942
True	True	-0.727166428478628
True	False	0.21814238128437527
True	True	-0.7062127198078859
True	False	-0.4046242774566474
False	False	-0.2061657032755299
True	True	-0.37410910975767786
False	True	-0.304040404040404
False	True	0.15636363636363645
False	False	0.06182643221781057
True	False	0.13040265977096407
False	False	-0.032877724418175186
False	True	0.2560029553010712
True	True	-0.23018867924528302
False	True	-0.12320916905444122
False	True	-0.1793211255024564
False	True	0.6847184614316462
False	False	-0.45061218357995947
False	True	0.5570083390598594
True	True	-0.17021711271660192
False	True	0.2679828389948555
True	True	-0.2357274401473296
False	True	-0.770449861417099
False	False	-0.5167365503517873
True	False	0.3498622589531681
True	False	-0.20639966094511544
True	True	-0.16189870735325276
False	True	0.4254451834370306
True	True	-0.062173706691979094
False	True	0.1705461800648433
True	False	-0.24867413081909248
True	True	-0.1580685101114321
False	False	-0.04694167852062585
True	True	-0.6228571428571429
False	False	-0.6228571428571429
True	True	0.484479610468655
True	True	-0.5142244738893219
False	True	-0.6505882352941177
True	True	-0.7101946693838151
False	True	0.2316726551187858
True	False	-0.02708210435995072
True	False	0.44902665308092443
True	True	-0.11399202209266648
False	True	0.08683645289966245
True	True	-0.5861297539149889
True	True	-0.1704180064308682
True	True	-0.20233463035019453
False	False	0.06906952194239172
False	True	-0.12777371372835897
False	False	-0.5269930483656264
False	True	0.3098654045259577
False	True	-0.4815116107084751
False	False	-0.29783504302763447
False	False	-0.14463541605184566
False	False	-0.4127347632594761
False	True	-0.004202424657372554
False	False	-0.8212671018615797
False	True	0.06289627187420746
True	True	-0.45599797108800405
True	False	-0.29698199340603604
True	True	0.9367088607594938
True	True	-0.319620253164557
True	True	0.7050445103857566
False	True	0.0028790786948176103
False	True	-0.36654569449026725
True	False	0.7512152965323539
False	False	0.31844370026286417
False	True	-0.22121268310773223
False	True	0.04162803634340815
False	False	-0.6925071112231304
False	False	0.3815134886471921
False	False	0.2883777478395162
False	True	0.4746492294548679
False	False	0.4979331646567869
True	True	-0.6787351904370643
False	True	-0.5747965755784674
True	True	0.466989880584388
False	True	-0.6694107311359125
False	False	0.008516146613980136
True	True	-0.09702171933931591
False	True	-0.5570295226947587
True	True	0.14506272113219693
True	True	-0.5363619821677685
True	True	0.0243337195828506
False	True	1.2505910165484633
True	True	0.16187243905467485
False	False	0.13306568436736885
False	False	0.805223293737842
